00 -0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.32 0.9200 -0.1000
4.27 -0.9200 0.1000
4.32 0.9200 -0.1000
4.27 -0.9200 0.1000
4.32 0.9200 -0.1000
4.27 -0.9200 0.1000
4.32 0.9200 -0.1000
4.29 -0.6133 0.1000
4.31 0.3067 -0.1000
4.27 -0.6133 0.1000
4.32 0.9200 -0.1000
4.27 -0.9200 0.1000
4.32 0.9200 -0.1000
4.27 -0.9200 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.32 0.9200 -0.1000
4.27 -0.9200 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.32 0.9200 -0.1000
4.27 -0.9200 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.32 0.9200 -0.1000
4.27 -0.9200 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.32 0.9200 -0.1000
4.27 -0.9200 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.26 -0.9200 0.1000
4.31 0.9200 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.27 -0.6133 0.1000
4.31 0.6133 -0.1000
4.26 -0.9200 0.1000
4.29 0.6133 -0.1000
4.26 -0.6133 0.1000
4.29 0.6133 -0.1000
4.26 -0.6133 0.1000
4.29 0.6133 -0.1000
4.24 -0.9200 0.1000
4.27 0.6133 -0.1000
4.24 -0.6133 0.1000
4.27 0.6133 -0.1000
4.23 -0.9200 0.1000
4.26 0.6133 -0.1000
4.23 -0.6133 0.1000
4.26 0.6133 -0.1000
4.21 -0.9200 0.1000
4.24 0.6133 -0.1000
4.21 -0.6133 0.1000
4.24 0.6133 -0.1000
4.20 -0.9200 0.1000
4.24 0.9200 -0.1000
4.20 -0.9200 0.1000
4.23 0.6133 -0.1000
4.18 -0.9200 0.1000
4.23 0.9200 -0.1000
4.18 -0.9200 0.1000
4.23 0.9200 -0.1000
4.18 -0.9200 0.1000
4.21 0.6133 -0.1000
4.18 -0.6133 0.1000
4.21 0.6133 -0.1000
4.18 -0.6133 0.1000
4.21 0.6133 -0.1000
4.18 -0.6133 0.1000
4.23 0.9200 -0.1000
4.18 -0.9200 0.1000
4.21 0.6133 -0.1000
4.18 -0.6133 0.1000
4.23 0.9200 -0.1000
4.20 -0.6133 0.1000
4.23 0.6133 -0.1000
4.20 -0.6133 0.1000
4.23 0.6133 -0.1000
4.20 -0.6133 0.1000
4.24 0.9200 -0.1000
4.20 -0.9200 0.1000
4.24 0.9200 -0.1000
4.21 -0.6133 0.1000
4.24 0.6133 -0.1000
4.21 -0.6133 0.1000
4.24 0.6133 -0.1000
4.21 -0.6133 0.1000
4.24 0.6133 -0.1000
4.21 -0.6133 0.1000
4.24 0.6133 -0.1000
4.21 -0.6133 0.1000
4.24 0.6133 -0.1000
4.21 -0.6133 0.1000
4.24 0.6133 -0.1000
4.20 -0.9200 0.1000
4.24 0.9200 -0.1000
4.20 -0.9200 0.1000
4.23 0.6133 -0.1000
4.20 -0.6133 0.1000
4.23 0.6133 -0.1000
4.20 -0.6133 0.1000
4.23 0.6133 -0.1000
4.18 -0.9200 0.1000
4.21 0.6133 -0.1000
4.18 -0.6133 0.1000
4.21 0.6133 -0.1000
4.18 -0.6133 0.1000
4.21 0.6133 -0.1000
4.17 -0.9200 0.1000
4.20 0.6133 -0.1000
4.15 -0.9200 0.1000
4.20 0.9200 -0.1000
4.15 -0.9200 0.1000
4.18 0.6133 -0.1000
4.15 -0.6133 0.1000
4.18 0.6133 -0.1000
4.14 -0.9200 0.1000
4.17 0.6133 -0.1000
4.14 -0.6133 0.1000
4.15 0.3067 -0.1000
4.11 -0.9200 0.1000
4.14 0.6133 -0.1000
4.11 -0.6133 0.1000
4.12 0.3067 -0.1000
4.09 -0.6133 0.1000
4.11 0.3067 -0.1000
4.08 -0.6133 0.1000
4.11 0.6133 -0.1000
4.06 -0.9200 0.1000
4.08 0.3067 -0.1000
4.04 -0.6133 0.1000
4.08 0.6133 -0.1000
4.03 -0.9200 0.1000
4.04 0.3067 -0.1000
4.01 -0.6133 0.1000
4.04 0.6133 -0.1000
4.00 -0.9200 0.1000
4.03 0.6133 -0.1000
3.98 -0.9200 0.1000
4.01 0.6133 -0.1000
3.97 -0.9200 0.1000
4.00 0.6133 -0.1000
3.97 -0.6133 0.1000
3.98 0.3067 -0.1000
3.95 -0.6133 0.1000
3.98 0.6133 -0.1000
3.94 -0.9200 0.1000
3.97 0.6133 -0.1000
3.94 -0.6133 0.1000
3.97 0.6133 -0.1000
3.92 -0.9200 0.1000
3.95 0.6133 -0.1000
3.92 -0.6133 0.1000
3.94 0.3067 -0.1000
3.91 -0.6133 0.1000
3.94 0.6133 -0.1000
3.91 -0.6133 0.1000
3.92 0.3067 -0.1000
3.89 -0.6133 0.1000
3.92 0.6133 -0.1000
3.89 -0.6133 0.1000
3.92 0.6133 -0.1000
3.89 -0.6133 0.1000
3.91 0.3067 -0.1000
3.88 -0.6133 0.1000
3.91 0.6133 -0.1000
3.88 -0.6133 0.1000
3.89 0.3067 -0.1000
3.88 -0.3067 0.1000
3.89 0.3067 -0.1000
3.86 -0.6133 0.1000
3.89 0.6133 -0.1000
3.86 -0.6133 0.1000
3.89 0.6133 -0.1000
3.86 -0.6133 0.1000
3.88 0.3067 -0.1000
3.85 -0.6133 0.1000
3.88 0.6133 -0.1000
3.85 -0.6133 0.1000
3.86 0.3067 -0.1000
3.83 -0.6133 0.1000
3.86 0.6133 -0.1000
3.83 -0.6133 0.1000
3.86 0.6133 -0.1000
3.83 -0.6133 0.1000
3.85 0.3067 -0.1000
3.81 -0.6133 0.1000
3.83 0.3067 -0.1000
3.81 -0.3067 0.1000
3.83 0.3067 -0.1000
3.80 -0.6133 0.1000
3.83 0.6133 -0.1000
3.80 -0.6133 0.1000
3.81 0.3067 -0.1000
3.78 -0.6133 0.1000
3.81 0.6133 -0.1000
3.78 -0.6133 0.1000
3.80 0.3067 -0.1000
3.77 -0.6133 0.1000
3.78 0.3067 -0.1000
3.77 -0.3067 0.1000
3.78 0.3067 -0.1000
3.75 -0.6133 0.1000
3.77 0.3067 -0.1000
3.74 -0.6133 0.1000
3.75 0.3067 -0.1000
3.74 -0.3067 0.1000
3.75 0.3067 -0.1000
3.72 -0.6133 0.1000
3.74 0.3067 -0.1000
3.71 -0.6133 0.1000
3.72 0.3067 -0.1000
3.69 -0.6133 0.1000
3.71 0.3067 -0.1000
3.68 -0.6133 0.1000
3.69 0.3067 -0.1000
3.66 -0.6133 0.1000
3.68 0.3067 -0.1000
3.65 -0.6133 0.1000
3.66 0.3067 -0.1000
3.63 -0.6133 0.1000
3.65 0.3067 -0.1000
3.62 -0.6133 0.1000
3.63 0.3067 -0.1000
3.60 -0.6133 0.1000
3.62 0.3067 -0.1000
3.57 -0.9200 0.1000
3.58 0.3067 -0.1000
3.55 -0.6133 0.1000
3.55 0.0000 0.0000
3.52 -0.6133 0.1000
3.52 0.0000 0.0000
3.49 -0.6133 0.1000
3.51 0.3067 -0.1000
3.48 -0.6133 0.1000
3.48 0.0000 0.0000
3.46 -0.3067 0.1000
3.45 -0.3067 0.1000
3.43 -0.3067 0.1000
3.42 -0.3067 0.1000
3.40 -0.3067 0.1000
3.42 0.3067 -0.1000
3.40 -0.3067 0.1000
3.42 0.3067 -0.1000
3.39 -0.6133 0.1000
3.39 0.0000 0.0000
3.37 -0.3067 0.1000
3.35 -0.3067 0.1000
3.32 -0.6133 0.1000
3.31 -0.3067 0.1000
3.31 0.0000 0.0000
3.31 0.0000 0.0000
3.29 -0.3067 0.1000
3.29 0.0000 0.0000
3.28 -0.3067 0.1000
3.28 0.0000 0.0000
3.26 -0.3067 0.1000
3.25 -0.3067 0.1000
3.23 -0.3067 0.1000
3.20 -0.6133 0.1000
3.20 0.0000 0.0000
3.20 0.0000 0.0000
3.19 -0.3067 0.1000
3.19 0.0000 0.0000
3.17 -0.3067 0.1000
3.16 -0.3067 0.1000
3.14 -0.3067 0.1000
3.12 -0.3067 0.1000
3.12 0.0000 0.0000
3.12 0.0000 0.0000
3.11 -0.3067 0.1000
3.09 -0.3067 0.1000
3.08 -0.3067 0.1000
3.06 -0.3067 0.1000
3.05 -0.3067 0.1000
3.05 0.0000 0.0000
3.05 0.0000 0.0000
3.05 0.0000 0.0000
3.05 0.0000 0.0000
3.03 -0.3067 0.1000
3.02 -0.3067 0.1000
3.00 -0.3067 0.1000
2.99 -0.3067 0.1000
2.97 -0.3067 0.1000
2.97 0.0000 0.0000
2.99 0.3067 -0.1000
2.99 0.0000 0.0000
2.99 0.0000 0.0000
2.97 -0.3067 0.1000
2.94 -0.6133 0.1000
2.93 -0.3067 0.1000
2.93 0.0000 0.0000
2.91 -0.3067 0.1000
2.93 0.3067 -0.1000
2.93 0.0000 0.0000
2.93 0.0000 0.0000
2.91 -0.3067 0.1000
2.91 0.0000 0.0000
2.88 -0.6133 0.1000
2.88 0.0000 0.0000
2.88 0.0000 0.0000
2.88 0.0000 0.0000
2.88 0.0000 0.0000
2.88 0.0000 0.0000
2.86 -0.3067 0.1000
2.86 0.0000 0.0000
2.86 0.0000 0.0000
2.86 0.0000 0.0000
2.85 -0.3067 0.1000
2.85 0.0000 0.0000
2.85 0.0000 0.0000
2.85 0.0000 0.0000
2.83 -0.3067 0.1000
2.83 0.0000 0.0000
2.82 -0.3067 0.1000
2.82 0.0000 0.0000
2.80 -0.3067 0.1000
2.79 -0.3067 0.1000
2.77 -0.3067 0.1000
2.77 0.0000 0.0000
2.76 -0.3067 0.1000
2.76 0.0000 0.0000
2.74 -0.3067 0.1000
2.74 0.0000 0.0000
2.71 -0.6133 0.1000
2.70 -0.3067 0.1000
2.66 -0.6133 0.1000
2.63 -0.6133 0.1000
2.60 -0.6133 0.1000
2.57 -0.6133 0.1000
2.54 -0.6133 0.1000
2.51 -0.6133 0.1000
2.48 -0.6133 0.1000
2.47 -0.3067 0.1000
2.43 -0.6133 0.1000
2.40 -0.6133 0.1000
2.37 -0.6133 0.1000
2.34 -0.6133 0.1000
2.31 -0.6133 0.1000
2.28 -0.6133 0.1000
2.24 -0.9200 0.1000
2.20 -0.6133 0.1000
2.16 -0.9200 0.1000
2.11 -0.9200 0.1000
2.08 -0.6133 0.1000
2.04 -0.9200 0.1000
1.99 -0.9200 0.1000
1.94 -0.9200 0.1000
1.88 -1.2267 0.1000
1.84 -0.9200 0.1000
1.79 -0.9200 0.1000
1.74 -0.9200 0.1000
1.68 -1.2267 0.1000
1.64 -0.9200 0.1000
1.59 -0.9200 0.1000
1.55 -0.9200 0.1000
1.50 -0.9200 0.1000
1.47 -0.6133 0.1000
1.42 -0.9200 0.1000
1.38 -0.9200 0.1000
1.35 -0.6133 0.1000
1.32 -0.6133 0.1000
1.28 -0.6133 0.1000
1.25 -0.6133 0.1000
1.22 -0.6133 0.1000
1.19 -0.6133 0.1000
1.18 -0.3067 0.1000
1.15 -0.6133 0.1000
1.12 -0.6133 0.1000
1.10 -0.3067 0.1000
1.07 -0.6133 0.1000
1.04 -0.6133 0.1000
1.01 -0.6133 0.1000
0.99 -0.3067 0.1000
0.96 -0.6133 0.1000
0.93 -0.6133 0.1000
0.90 -0.6133 0.1000
0.87 -0.6133 0.1000
0.86 -0.3067 0.1000
0.82 -0.6133 0.1000
0.79 -0.6133 0.1000
0.76 -0.6133 0.1000
0.75 -0.3067 0.1000
0.73 -0.3067 0.1000
0.72 -0.3067 0.1000
0.72 0.0000 0.0000
0.72 0.0000 0.0000
0.70 -0.3067 0.1000
0.69 -0.3067 0.1000
0.66 -0.6133 0.1000
0.63 -0.6133 0.1000
0.59 -0.6133 0.1000
0.58 -0.3067 0.1000
0.56 -0.3067 0.1000
0.55 -0.3067 0.1000
0.55 0.0000 0.0000
0.53 -0.3067 0.1000
0.53 0.0000 0.0000
0.52 -0.3067 0.1000
0.50 -0.3067 0.1000
0.46 -0.9200 0.1000
0.44 -0.3067 0.1000
0.41 -0.6133 0.1000
0.38 -0.6133 0.1000
0.38 0.0000 0.0000
0.35 -0.6133 0.1000
0.33 -0.3067 0.1000
0.30 -0.6133 0.1000
0.29 -0.3067 0.1000
0.26 -0.6133 0.1000
0.23 -0.6133 0.1000
0.21 -0.3067 0.1000
0.18 -0.6133 0.1000
0.17 -0.3067 0.1000
0.13 -0.6133 0.1000
0.10 -0.6133 0.1000
0.09 -0.3067 0.1000
0.06 -0.6133 0.1000
0.03 -0.6133 0.1000
-0.02 -0.9200 0.1000
-0.06 -0.9200 0.1000
-0.10 -0.6133 0.1000
-0.16 -1.2267 0.1000
-0.20 -0.9200 0.1000
-0.26 -1.2267 0.1000
-0.34 -1.5333 0.1000
-0.42 -1.5333 0.1000
-0.49 -1.5333 0.1000
-0.59 -1.8400 0.1000
-0.69 -2.1467 0.1000
-0.80 -2.1467 0.1000
-0.92 -2.4533 0.1000
-1.08 -3.0666 0.1000
-1.23 -3.0667 0.1000
-1.41 -3.6800 0.1000
-1.60 -3.6800 0.1000
-1.83 -4.6000 0.1000
-2.07 -4.9066 0.1000
-2.32 -4.9067 0.1000
-2.55 -4.6000 0.1000
-2.82 -5.5200 0.1000
-3.07 -4.9066 0.1000
-3.32 -4.9067 0.1000
-3.53 -4.2933 0.1000
-3.74 -4.2933 0.1000
-3.94 -3.9866 0.1000
-4.11 -3.3733 0.1000
-4.28 -3.3733 0.1000
-4.42 -2.7600 0.1000
-4.57 -3.0666 0.1000
-4.71 -2.7600 0.1000
-4.82 -2.1467 0.1000
-4.93 -2.1467 0.1000
-5.03 -2.1466 0.1000
-5.14 -2.1467 0.1000
-5.23 -1.8400 0.1000
-5.31 -1.5333 0.1000
-5.40 -1.8400 0.1000
-5.46 -1.2267 0.1000
-5.54 -1.5333 0.1000
-5.60 -1.2267 0.1000
-5.65 -0.9200 0.1000
-5.71 -1.2267 0.1000
-5.74 -0.6133 0.1000
-5.78 -0.9200 0.1000
-5.83 -0.9200 0.1000
-5.86 -0.6133 0.1000
-5.91 -0.9200 0.1000
-5.94 -0.6133 0.1000
-5.97 -0.6133 0.1000
-6.00 -0.6133 0.1000
-6.03 -0.6133 0.1000
-6.06 -0.6133 0.1000
-6.09 -0.6133 0.1000
-6.11 -0.3067 0.1000
-6.14 -0.6133 0.1000
-6.17 -0.6133 0.1000
-6.20 -0.6133 0.1000
-6.23 -0.6133 0.1000
-6.24 -0.3067 0.1000
-6.27 -0.6133 0.1000
-6.31 -0.6133 0.1000
-6.34 -0.6133 0.1000
-6.35 -0.3067 0.1000
-6.38 -0.6133 0.1000
-6.41 -0.6133 0.1000
-6.46 -0.9200 0.1000
-6.49 -0.6133 0.1000
-6.54 -0.9200 0.1000
-6.58 -0.9200 0.1000
-6.63 -0.9200 0.1000
-6.69 -1.2267 0.1000
-6.73 -0.9200 0.1000
-6.81 -1.5333 0.1000
-6.89 -1.5333 0.1000
-6.96 -1.5333 0.1000
-7.04 -1.5333 0.1000
-7.13 -1.8400 0.1000
-7.23 -1.8400 0.1000
-7.32 -1.8400 0.1000
-7.41 -1.8400 0.1000
-7.50 -1.8400 0.1000
-7.59 -1.8400 0.1000
-7.69 -1.8400 0.1000
-7.76 -1.5333 0.1000
-7.84 -1.5333 0.1000
-7.92 -1.5333 0.1000
-7.92 0.0000 0.0000
-7.98 -1.2266 0.1000
-8.04 -1.2267 0.1000
-8.11 -1.5333 0.1000
-8.19 -1.5333 0.1000
-8.25 -1.2267 0.1000
-8.31 -1.2267 0.1000
-8.38 -1.2266 0.1000
-8.44 -1.2267 0.1000
-8.48 -0.9200 0.1000
-8.53 -0.9200 0.1000
-8.57 -0.9200 0.1000
-8.62 -0.9200 0.1000
-8.67 -0.9200 0.1000
-8.71 -0.9200 0.1000
-8.77 -1.2267 0.1000
-8.84 -1.2267 0.1000
-8.90 -1.2267 0.1000
-8.96 -1.2267 0.1000
-9.03 -1.5333 0.1000
-9.11 -1.5333 0.1000
-9.19 -1.5333 0.1000
-9.28 -1.8400 0.1000
-9.37 -1.8400 0.1000
-9.46 -1.8400 0.1000
-9.56 -1.8400 0.1000
-9.66 -2.1467 0.1000
-9.77 -2.1466 0.1000
-9.86 -1.8400 0.1000
-9.97 -2.1467 0.1000
-10.08 -2.1466 0.1000
-10.20 -2.4533 0.1000
-10.31 -2.1466 0.1000
-10.43 -2.4533 0.1000
-10.55 -2.4533 0.1000
-10.66 -2.1466 0.1000
-10.77 -2.1467 0.1000
-10.84 -1.5333 0.1000
-10.94 -1.8400 0.1000
-11.00 -1.2267 0.1000
-11.06 -1.2266 0.1000
-11.10 -0.9200 0.1000
-11.15 -0.9200 0.1000
-11.17 -0.3067 0.1000
-11.18 -0.3066 0.1000
-11.20 -0.3067 0.1000
-11.20 0.0000 0.0000
-11.20 0.0000 0.0000
-11.20 0.0000 0.0000
-11.21 -0.3067 0.1000
-11.24 -0.6133 0.1000
-11.27 -0.6133 0.1000
-11.32 -0.9200 0.1000
-11.35 -0.6133 0.1000
-11.37 -0.3067 0.1000
-11.38 -0.3067 0.1000
-11.40 -0.3067 0.1000
-11.40 0.0000 0.0000
-11.41 -0.3067 0.1000
-11.41 0.0000 0.0000
-11.43 -0.3067 0.1000
-11.44 -0.3067 0.1000
-11.49 -0.9200 0.1000
-11.50 -0.3067 0.1000
-11.55 -0.9200 0.1000
-11.58 -0.6133 0.1000
-11.61 -0.6133 0.1000
-11.66 -0.9200 0.1000
-11.67 -0.3067 0.1000
-11.72 -0.9200 0.1000
-11.75 -0.6133 0.1000
-11.79 -0.9200 0.1000
-11.84 -0.9200 0.1000
-11.90 -1.2267 0.1000
-11.98 -1.5333 0.1000
-12.06 -1.5333 0.1000
-12.15 -1.8400 0.1000
-12.27 -2.4533 0.1000
-12.41 -2.7600 0.1000
-12.61 -3.9866 0.1000
-12.91 -6.1333 0.1000
-13.39 -9.5066 0.1000
-14.09 -14.1066 0.1000
-14.82 -14.4133 0.1000
-15.43 -12.2666 0.1000
-16.16 -14.7199 0.1000
-17.36 -23.9199 0.1000
-18.17 -16.2532 0.1000
-18.86 -13.8000 0.1000
-19.63 -15.3333 0.1000
-20.21 -11.6533 0.1000
-20.67 -9.2000 0.1000
-20.98 -6.1333 0.1000
-21.22 -4.9066 0.1000
-21.44 -4.2933 0.1000
-21.62 -3.6800 0.1000
-21.79 -3.3733 0.1000
-21.93 -2.7600 0.1000
-21.88 0.9200 -0.1000
-21.99 -2.1466 0.1000
-22.08 -1.8400 0.1000
-22.21 -2.4533 0.1000
-22.33 -2.4533 0.1000
-22.42 -1.8400 0.1000
-22.53 -2.1466 0.1000
-22.62 -1.8400 0.1000
-22.73 -2.1466 0.1000
-22.82 -1.8400 0.1000
-22.93 -2.1466 0.1000
-23.02 -1.8400 0.1000
-23.13 -2.1467 0.1000
-23.23 -2.1466 0.1000
-23.33 -1.8400 0.1000
-23.42 -1.8400 0.1000
-23.51 -1.8399 0.1000
-23.59 -1.5334 0.1000
-23.66 -1.5334 0.1000
-23.74 -1.5332 0.1000
-23.80 -1.2267 0.1000
-23.86 -1.2266 0.1000
-23.92 -1.2267 0.1000
-23.97 -0.9200 0.1000
-24.03 -1.2267 0.1000
-24.08 -0.9200 0.1000
-24.11 -0.6134 0.1000
-24.14 -0.6133 0.1000
-24.17 -0.6134 0.1000
-24.20 -0.6133 0.1000
-24.21 -0.3067 0.1000
-24.21 0.0000 0.0000
-24.23 -0.3066 0.1000
-24.23 0.0000 0.0000
-24.25 -0.3067 0.1000
-24.25 0.0000 0.0000
-24.26 -0.3066 0.1000
-24.28 -0.3067 0.1000
-24.29 -0.3066 0.1000
-24.29 0.0000 0.0000
-24.31 -0.3067 0.1000
-24.29 0.3067 -0.1000
-24.32 -0.6133 0.1000
-24.31 0.3066 -0.1000
-24.34 -0.6133 0.1000
-24.34 0.0000 0.0000
-24.37 -0.6133 0.1000
-24.40 -0.6134 0.1000
-24.43 -0.6133 0.1000
-24.44 -0.3067 0.1000
-24.46 -0.3067 0.1000
-24.48 -0.3066 0.1000
-24.49 -0.3067 0.1000
-24.49 0.0000 0.0000
-24.51 -0.3067 0.1000
-24.51 0.0000 0.0000
-24.52 -0.3066 0.1000
-24.54 -0.3067 0.1000
-24.57 -0.6133 0.1000
-24.60 -0.6133 0.1000
-24.60 0.0000 0.0000
-24.63 -0.6133 0.1000
-24.66 -0.6134 0.1000
-24.69 -0.6133 0.1000
-24.74 -0.9200 0.1000
-24.78 -0.9200 0.1000
-24.83 -0.9200 0.1000
-24.89 -1.2267 0.1000
-24.95 -1.2267 0.1000
-25.01 -1.2267 0.1000
-25.10 -1.8400 0.1000
-25.20 -1.8400 0.1000
-25.29 -1.8400 0.1000
-25.40 -2.1466 0.1000
-25.50 -2.1467 0.1000
-25.63 -2.4533 0.1000
-25.75 -2.4533 0.1000
-25.87 -2.4533 0.1000
-25.99 -2.4533 0.1000
-26.12 -2.4533 0.1000
-26.22 -2.1467 0.1000
-26.35 -2.4533 0.1000
-26.45 -2.1467 0.1000
-26.58 -2.4533 0.1000
-26.68 -2.1466 0.1000
-26.78 -1.8399 0.1000
-26.87 -1.8400 0.1000
-26.96 -1.8401 0.1000
-27.04 -1.5333 0.1000
-27.10 -1.2267 0.1000
-27.16 -1.2266 0.1000
-27.20 -0.9201 0.1000
-27.22 -0.3066 0.1000
-27.25 -0.6134 0.1000
-27.27 -0.3066 0.1000
-27.27 0.0000 0.0000
-27.27 0.0000 0.0000
-27.27 0.0000 0.0000
-27.28 -0.3067 0.1000
-27.31 -0.6133 0.1000
-27.33 -0.3066 0.1000
-27.36 -0.6133 0.1000
-27.39 -0.6134 0.1000
-27.40 -0.3066 0.1000
-27.40 0.0000 0.0000
-27.40 0.0000 0.0000
-27.42 -0.3067 0.1000
-27.43 -0.3067 0.1000
-27.45 -0.3066 0.1000
-27.48 -0.6134 0.1000
-27.50 -0.3067 0.1000
-27.51 -0.3067 0.1000
-27.53 -0.3066 0.1000
-27.54 -0.3067 0.1000
-27.54 0.0000 0.0000
-27.56 -0.3067 0.1000
-27.57 -0.3066 0.1000
-27.59 -0.3067 0.1000
-27.60 -0.3066 0.1000
-27.63 -0.6134 0.1000
-27.63 0.0000 0.0000
-27.66 -0.6134 0.1000
-27.70 -0.6133 0.1000
-27.71 -0.3067 0.1000
-27.74 -0.6133 0.1000
-27.77 -0.6133 0.1000
-27.79 -0.3067 0.1000
-27.80 -0.3067 0.1000
-27.83 -0.6133 0.1000
-27.83 0.0000 0.0000
-27.83 0.0000 0.0000
-27.85 -0.3067 0.1000
-27.86 -0.3067 0.1000
-27.89 -0.6134 0.1000
-27.94 -0.9200 0.1000
-27.97 -0.6133 0.1000
-28.00 -0.6134 0.1000
-28.03 -0.6133 0.1000
-28.06 -0.6134 0.1000
-28.09 -0.6133 0.1000
-28.12 -0.6133 0.1000
-28.16 -0.6134 0.1000
-28.20 -0.9200 0.1000
-28.23 -0.6133 0.1000
-28.26 -0.6134 0.1000
-28.31 -0.9200 0.1000
-28.35 -0.9200 0.1000
-28.42 -1.2266 0.1000
-28.48 -1.2267 0.1000
-28.54 -1.2266 0.1000
-28.62 -1.5334 0.1000
-28.72 -2.1467 0.1000
-28.81 -1.8399 0.1000
-28.94 -2.4533 0.1000
-29.08 -2.7600 0.1000
-29.21 -2.7599 0.1000
-29.40 -3.6800 0.1000
-29.55 -3.0666 0.1000
-29.75 -3.9866 0.1000
-29.96 -4.2933 0.1000
-30.23 -5.2133 0.1000
-30.50 -5.5200 0.1000
-30.76 -5.2133 0.1000
-31.02 -5.2132 0.1000
-31.27 -4.9067 0.1000
-31.51 -4.9067 0.1000
-31.76 -4.9067 0.1000
-31.99 -4.5999 0.1000
-32.20 -4.2934 0.1000
-32.40 -3.9867 0.1000
-32.59 -3.6800 0.1000
-32.76 -3.3733 0.1000
-32.94 -3.6800 0.1000
-33.11 -3.3733 0.1000
-33.25 -2.7599 0.1000
-33.38 -2.7601 0.1000
-33.51 -2.4533 0.1000
-33.63 -2.4532 0.1000
-33.74 -2.1468 0.1000
-33.83 -1.8400 0.1000
-33.89 -1.2267 0.1000
-33.97 -1.5333 0.1000
-34.03 -1.2267 0.1000
-34.07 -0.9200 0.1000
-34.12 -0.9200 0.1000
-34.17 -0.9200 0.1000
-34.21 -0.9200 0.1000
-34.24 -0.6134 0.1000
-34.27 -0.6134 0.1000
-34.29 -0.3066 0.1000
-34.32 -0.6133 0.1000
-34.33 -0.3067 0.1000
-34.35 -0.3067 0.1000
-34.37 -0.3066 0.1000
-34.37 0.0000 0.0000
-34.38 -0.3066 0.1000
-34.37 0.3066 -0.1000
-34.38 -0.3066 0.1000
-34.40 -0.3067 0.1000
-34.44 -0.9200 0.1000
-34.47 -0.6133 0.1000
-34.49 -0.3067 0.1000
-34.52 -0.6133 0.1000
-34.53 -0.3066 0.1000
-34.55 -0.3066 0.1000
-34.55 0.0000 0.0000
-34.56 -0.3068 0.1000
-34.56 0.0000 0.0000
-34.58 -0.3065 0.1000
-34.60 -0.3066 0.1000
-34.63 -0.6134 0.1000
-34.66 -0.6133 0.1000
-34.67 -0.3066 0.1000
-34.70 -0.6134 0.1000
-34.72 -0.3066 0.1000
-34.73 -0.3067 0.1000
-34.75 -0.3066 0.1000
-34.78 -0.6134 0.1000
-34.79 -0.3066 0.1000
-34.81 -0.3068 0.1000
-34.84 -0.6133 0.1000
-34.86 -0.3067 0.1000
-34.89 -0.6133 0.1000
-34.92 -0.6133 0.1000
-34.95 -0.6134 0.1000
-34.98 -0.6133 0.1000
-35.01 -0.6133 0.1000
-35.04 -0.6133 0.1000
-35.09 -0.9200 0.1000
-35.13 -0.9200 0.1000
-35.16 -0.6134 0.1000
-35.21 -0.9200 0.1000
-35.25 -0.9200 0.1000
